,num_users,num_servers,fnn_user,fnn_server,random_user,random_server,greedy_user,greedy_server,mcf_user,mcf_server,fuzzy_user,fuzzy_server
0,500,89,0.9120000600814819,0.8764045238494873,0.876,0.9550561797752809,0.888,0.9662921348314607,0.898,0.7303370786516854,0.882,0.9325842696629213
0,500,89,0.9480000734329224,0.9550561904907227,0.898,0.9775280898876404,0.936,1.0,0.918,0.7415730337078652,0.932,0.9775280898876404
0,500,89,0.9260000586509705,0.9550561904907227,0.888,0.9887640449438202,0.922,1.0,0.914,0.7865168539325843,0.918,0.9550561797752809
0,500,89,0.9380000233650208,0.932584285736084,0.89,0.9775280898876404,0.922,0.9887640449438202,0.9,0.7528089887640449,0.914,0.9662921348314607
0,500,89,0.9160000681877136,0.932584285736084,0.884,0.9775280898876404,0.894,0.9887640449438202,0.896,0.7415730337078652,0.89,0.9662921348314607
0,500,89,0.9140000343322754,0.932584285736084,0.884,0.9775280898876404,0.91,1.0,0.892,0.7415730337078652,0.908,0.9775280898876404
0,500,89,0.9320000410079956,0.932584285736084,0.886,0.9775280898876404,0.924,0.9887640449438202,0.908,0.7415730337078652,0.924,0.9662921348314607
0,500,89,0.9280000329017639,0.9438202381134033,0.912,1.0,0.914,1.0,0.916,0.7415730337078652,0.918,0.9887640449438202
0,500,89,0.9220000505447388,0.932584285736084,0.872,0.9662921348314607,0.906,0.9887640449438202,0.884,0.7303370786516854,0.906,0.9662921348314607
0,500,89,0.9360000491142273,0.9550561904907227,0.906,1.0,0.92,1.0,0.91,0.7528089887640449,0.912,0.9662921348314607
0,500,89,0.9200000166893005,0.966292142868042,0.892,0.9775280898876404,0.912,0.9887640449438202,0.904,0.7528089887640449,0.912,0.9775280898876404
0,500,89,0.940000057220459,0.932584285736084,0.916,0.9887640449438202,0.934,1.0,0.918,0.7640449438202247,0.936,0.9662921348314607
0,500,89,0.9260000586509705,0.9213483333587646,0.888,1.0,0.91,1.0,0.91,0.7752808988764045,0.91,0.9325842696629213
0,500,89,0.9260000586509705,0.9775280952453613,0.89,0.9662921348314607,0.914,1.0,0.894,0.7528089887640449,0.914,0.9662921348314607
