,num_users,num_servers,fnn_user,fnn_server,random_user,random_server,greedy_user,greedy_server,mcf_user,mcf_server,fuzzy_user,fuzzy_server
0,500,65,0.9880000352859497,0.9846153855323792,0.98,0.9846153846153847,0.978,1.0,0.98,0.7076923076923077,0.98,1.0
0,500,65,0.9860000610351562,1.0,0.972,1.0,0.97,1.0,0.978,0.6461538461538462,0.978,0.9846153846153847
0,500,65,0.9960000514984131,0.9538461565971375,0.982,1.0,0.996,1.0,0.982,0.6615384615384615,0.992,1.0
0,500,65,0.9900000691413879,0.9692307710647583,0.986,0.9692307692307692,0.988,1.0,0.98,0.676923076923077,0.986,0.9692307692307692
0,500,65,0.9800000190734863,0.9692307710647583,0.974,0.9692307692307692,0.982,1.0,0.972,0.676923076923077,0.982,0.9846153846153847
0,500,65,0.9900000691413879,0.9692307710647583,0.978,0.9846153846153847,0.986,1.0,0.98,0.6923076923076923,0.988,1.0
0,500,65,0.9980000257492065,0.9538461565971375,0.992,1.0,0.998,1.0,0.982,0.676923076923077,0.998,1.0
0,500,65,0.9900000691413879,0.9692307710647583,0.984,0.9692307692307692,0.988,1.0,0.988,0.6615384615384615,0.986,0.9692307692307692
0,500,65,0.9800000190734863,0.9692307710647583,0.964,0.9846153846153847,0.972,1.0,0.974,0.6923076923076923,0.972,0.9846153846153847
0,500,65,0.9880000352859497,0.9538461565971375,0.978,0.9846153846153847,0.986,1.0,0.976,0.676923076923077,0.986,0.9538461538461539
0,500,65,0.9820000529289246,0.9384615421295166,0.962,1.0,0.978,1.0,0.976,0.6923076923076923,0.984,0.9846153846153847
0,500,65,0.9920000433921814,1.0,0.976,0.9538461538461539,0.992,1.0,0.982,0.7076923076923077,0.994,0.9846153846153847
0,500,65,0.9880000352859497,0.9846153855323792,0.97,0.9846153846153847,0.986,1.0,0.964,0.6153846153846154,0.988,0.9846153846153847
0,500,65,0.9780000448226929,0.9538461565971375,0.954,0.9692307692307692,0.97,1.0,0.96,0.6461538461538462,0.97,0.9846153846153847
0,500,65,0.9700000286102295,0.9538461565971375,0.944,1.0,0.956,1.0,0.956,0.676923076923077,0.954,1.0
0,500,65,0.9960000514984131,1.0,0.992,1.0,0.998,1.0,0.988,0.7076923076923077,0.998,0.9846153846153847
0,500,65,0.984000027179718,0.9384615421295166,0.962,1.0,0.98,1.0,0.976,0.7076923076923077,0.98,0.9846153846153847
0,500,65,0.9860000610351562,0.9846153855323792,0.97,1.0,0.984,1.0,0.98,0.6615384615384615,0.982,1.0
0,500,65,0.9940000176429749,0.9692307710647583,0.984,1.0,0.99,1.0,0.982,0.6923076923076923,0.99,1.0
0,500,65,0.9880000352859497,0.9384615421295166,0.974,1.0,0.984,1.0,0.98,0.676923076923077,0.984,0.9692307692307692
0,500,65,0.9780000448226929,0.9538461565971375,0.966,1.0,0.97,1.0,0.978,0.6923076923076923,0.972,1.0
0,500,65,0.9920000433921814,0.9846153855323792,0.976,1.0,0.986,1.0,0.988,0.7076923076923077,0.986,0.9846153846153847
0,500,65,0.9860000610351562,1.0,0.978,1.0,0.986,1.0,0.974,0.676923076923077,0.986,0.9846153846153847
0,500,65,0.9980000257492065,0.9692307710647583,0.988,0.9692307692307692,0.998,1.0,0.99,0.7538461538461538,0.996,0.9692307692307692
0,500,65,0.9920000433921814,0.9846153855323792,0.966,0.9384615384615385,0.988,1.0,0.974,0.6923076923076923,0.99,0.9846153846153847
0,500,65,0.9860000610351562,0.9692307710647583,0.968,0.9846153846153847,0.984,1.0,0.97,0.6923076923076923,0.988,1.0
0,500,65,0.9820000529289246,0.9538461565971375,0.972,0.9692307692307692,0.98,1.0,0.968,0.676923076923077,0.98,1.0
0,500,65,0.9940000176429749,0.9846153855323792,0.984,0.9846153846153847,0.992,1.0,0.99,0.676923076923077,0.994,0.9846153846153847
0,500,65,0.9880000352859497,0.9692307710647583,0.978,1.0,0.982,1.0,0.986,0.7076923076923077,0.982,1.0
0,500,65,0.9640000462532043,0.9692307710647583,0.94,1.0,0.954,1.0,0.952,0.6615384615384615,0.954,1.0
0,500,65,0.9800000190734863,0.9692307710647583,0.972,0.9846153846153847,0.974,1.0,0.968,0.6153846153846154,0.974,0.9846153846153847
0,500,65,0.9860000610351562,0.9692307710647583,0.982,1.0,0.984,1.0,0.984,0.6923076923076923,0.984,1.0
0,500,65,0.9920000433921814,0.9846153855323792,0.97,1.0,0.988,1.0,0.98,0.6615384615384615,0.986,1.0
0,500,65,0.9900000691413879,0.9692307710647583,0.984,0.9846153846153847,0.986,1.0,0.984,0.6923076923076923,0.988,0.9692307692307692
0,500,65,0.9720000624656677,0.9230769276618958,0.948,0.9692307692307692,0.966,1.0,0.956,0.6923076923076923,0.966,0.9846153846153847
0,500,65,0.9820000529289246,0.9846153855323792,0.97,1.0,0.976,1.0,0.976,0.676923076923077,0.976,1.0
0,500,65,0.9880000352859497,0.9538461565971375,0.98,1.0,0.982,1.0,0.984,0.6461538461538462,0.982,0.9692307692307692
0,500,65,0.984000027179718,0.9846153855323792,0.966,0.9692307692307692,0.978,1.0,0.97,0.6615384615384615,0.978,0.9846153846153847
0,500,65,0.9760000705718994,0.9538461565971375,0.97,0.9846153846153847,0.978,1.0,0.97,0.6923076923076923,0.98,1.0
0,500,65,0.968000054359436,1.0,0.948,0.9692307692307692,0.952,1.0,0.954,0.6153846153846154,0.958,1.0
0,500,65,1.0,0.9846153855323792,0.982,1.0,1.0,1.0,0.978,0.6923076923076923,0.998,1.0
0,500,65,0.9880000352859497,0.9538461565971375,0.976,1.0,0.982,1.0,0.976,0.7230769230769231,0.984,1.0
0,500,65,0.9940000176429749,0.9846153855323792,0.974,0.9846153846153847,0.992,1.0,0.986,0.6923076923076923,0.992,1.0
0,500,65,0.9780000448226929,0.9538461565971375,0.968,1.0,0.976,1.0,0.966,0.6461538461538462,0.976,1.0
0,500,65,0.9940000176429749,0.9538461565971375,0.984,1.0,0.994,1.0,0.982,0.7538461538461538,0.996,0.9846153846153847
0,500,65,0.9900000691413879,1.0,0.976,1.0,0.988,1.0,0.982,0.6461538461538462,0.988,1.0
0,500,65,0.9800000190734863,0.9846153855323792,0.956,0.9846153846153847,0.968,1.0,0.962,0.6461538461538462,0.97,1.0
0,500,65,1.0,0.9538461565971375,0.994,1.0,1.0,1.0,0.992,0.6307692307692307,1.0,1.0
0,500,65,0.9940000176429749,0.9692307710647583,0.982,1.0,0.988,1.0,0.98,0.6923076923076923,0.992,0.9846153846153847
0,500,65,0.9920000433921814,0.9384615421295166,0.986,1.0,0.984,1.0,0.974,0.676923076923077,0.984,1.0
0,500,65,0.9820000529289246,1.0,0.974,0.9846153846153847,0.978,1.0,0.978,0.6923076923076923,0.974,1.0
0,500,65,0.9880000352859497,0.9538461565971375,0.98,0.9846153846153847,0.98,1.0,0.974,0.7076923076923077,0.982,0.9538461538461539
0,500,65,0.9780000448226929,0.9692307710647583,0.964,0.9846153846153847,0.968,1.0,0.974,0.6615384615384615,0.968,0.9846153846153847
0,500,65,0.984000027179718,0.9692307710647583,0.968,0.9846153846153847,0.978,1.0,0.978,0.6461538461538462,0.978,1.0
0,500,65,0.9900000691413879,1.0,0.978,1.0,0.986,1.0,0.978,0.676923076923077,0.988,0.9846153846153847
0,500,65,0.9860000610351562,0.9384615421295166,0.98,1.0,0.976,1.0,0.974,0.6615384615384615,0.982,1.0
0,500,65,0.9920000433921814,0.9846153855323792,0.984,1.0,0.992,1.0,0.98,0.676923076923077,0.994,0.9846153846153847
0,500,65,0.9920000433921814,0.9384615421295166,0.978,1.0,0.988,1.0,0.986,0.6615384615384615,0.99,0.9692307692307692
0,500,65,0.9880000352859497,0.9846153855323792,0.97,0.9846153846153847,0.988,1.0,0.978,0.7076923076923077,0.988,1.0
0,500,65,0.9980000257492065,0.9538461565971375,0.996,0.9846153846153847,0.996,1.0,0.99,0.6461538461538462,0.996,0.9692307692307692
0,500,65,0.9940000176429749,0.9538461565971375,0.988,1.0,0.99,1.0,0.972,0.676923076923077,0.992,0.9846153846153847
0,500,65,0.9900000691413879,0.9692307710647583,0.976,0.9846153846153847,0.992,1.0,0.97,0.676923076923077,0.992,0.9846153846153847
0,500,65,0.9920000433921814,0.9692307710647583,0.98,0.9846153846153847,0.992,1.0,0.984,0.676923076923077,0.992,1.0
0,500,65,0.9960000514984131,0.9692307710647583,0.992,1.0,0.994,1.0,0.982,0.6923076923076923,0.996,1.0
0,500,65,0.9960000514984131,0.9846153855323792,0.974,0.9846153846153847,0.994,1.0,0.986,0.6923076923076923,0.994,1.0
0,500,65,0.9760000705718994,0.9692307710647583,0.956,0.9692307692307692,0.968,1.0,0.958,0.6615384615384615,0.964,0.9846153846153847
0,500,65,0.9880000352859497,0.9384615421295166,0.972,0.9692307692307692,0.984,1.0,0.98,0.6461538461538462,0.982,1.0
0,500,65,1.0,0.9846153855323792,0.982,0.9692307692307692,1.0,1.0,0.99,0.6923076923076923,1.0,0.9692307692307692
