,num_users,num_servers,fnn_user,fnn_server,random_user,random_server,greedy_user,greedy_server,mcf_user,mcf_server,fuzzy_user,fuzzy_server
0,500,65,0.7420000433921814,0.9538461565971375,0.676,0.9846153846153847,0.69,1.0,0.734,0.8923076923076924,0.66,0.9076923076923077
0,500,65,0.7420000433921814,0.9384615421295166,0.67,1.0,0.694,1.0,0.732,0.9076923076923077,0.678,0.9230769230769231
0,500,65,0.7460000514984131,0.9538461565971375,0.68,1.0,0.68,1.0,0.734,0.9076923076923077,0.682,0.9230769230769231
0,500,65,0.7600000500679016,0.9538461565971375,0.666,1.0,0.686,1.0,0.742,0.8769230769230769,0.678,0.9538461538461539
0,500,65,0.7640000581741333,0.9846153855323792,0.694,1.0,0.704,1.0,0.752,0.9230769230769231,0.708,0.9846153846153847
0,500,65,0.7400000095367432,0.9384615421295166,0.642,0.9846153846153847,0.674,1.0,0.724,0.8615384615384616,0.656,0.9384615384615385
0,500,65,0.7940000295639038,0.9692307710647583,0.726,1.0,0.744,1.0,0.778,0.9384615384615385,0.73,0.9846153846153847
0,500,65,0.7580000162124634,0.9692307710647583,0.716,1.0,0.722,1.0,0.75,0.9538461538461539,0.702,0.9692307692307692
0,500,65,0.7620000243186951,0.9692307710647583,0.69,1.0,0.71,1.0,0.75,0.9076923076923077,0.704,1.0
0,500,65,0.7480000257492065,0.9692307710647583,0.656,1.0,0.68,1.0,0.726,0.8769230769230769,0.678,0.8923076923076924
0,500,65,0.7720000147819519,0.9692307710647583,0.704,1.0,0.726,1.0,0.752,0.9230769230769231,0.704,0.9692307692307692
0,500,65,0.7140000462532043,0.9538461565971375,0.63,0.9846153846153847,0.662,1.0,0.706,0.9230769230769231,0.63,0.9230769230769231
0,500,65,0.7600000500679016,0.9538461565971375,0.696,1.0,0.7,1.0,0.76,0.9230769230769231,0.704,0.9692307692307692
0,500,65,0.7680000066757202,0.9384615421295166,0.716,1.0,0.74,1.0,0.756,0.9076923076923077,0.722,0.9692307692307692
0,500,65,0.7640000581741333,0.9846153855323792,0.696,1.0,0.724,1.0,0.756,0.9384615384615385,0.704,0.9538461538461539
0,500,65,0.7320000529289246,0.9692307710647583,0.668,1.0,0.67,1.0,0.73,0.9230769230769231,0.66,0.9384615384615385
0,500,65,0.7640000581741333,0.9538461565971375,0.676,1.0,0.698,1.0,0.762,0.9230769230769231,0.692,0.9692307692307692
0,500,65,0.7540000081062317,0.9846153855323792,0.672,1.0,0.7,1.0,0.754,0.9230769230769231,0.688,0.9538461538461539
0,500,65,0.7540000081062317,0.9692307710647583,0.698,1.0,0.71,1.0,0.76,0.9230769230769231,0.7,0.9692307692307692
0,500,65,0.7500000596046448,0.9538461565971375,0.644,1.0,0.684,1.0,0.734,0.9384615384615385,0.68,0.9846153846153847
0,500,65,0.7480000257492065,0.9384615421295166,0.674,1.0,0.694,1.0,0.73,0.8923076923076924,0.656,0.9538461538461539
0,500,65,0.7500000596046448,0.9538461565971375,0.658,1.0,0.674,1.0,0.726,0.8769230769230769,0.67,0.9692307692307692
0,500,65,0.7500000596046448,0.9538461565971375,0.668,1.0,0.708,1.0,0.742,0.8923076923076924,0.676,0.9538461538461539
0,500,65,0.7360000610351562,0.9692307710647583,0.684,0.9846153846153847,0.698,1.0,0.734,0.9384615384615385,0.674,0.9692307692307692
0,500,65,0.7560000419616699,0.9230769276618958,0.686,0.9846153846153847,0.694,1.0,0.754,0.9230769230769231,0.69,0.9692307692307692
0,500,65,0.7460000514984131,0.9230769276618958,0.674,1.0,0.686,1.0,0.736,0.8769230769230769,0.672,0.9538461538461539
0,500,65,0.7420000433921814,0.9846153855323792,0.692,0.9846153846153847,0.7,1.0,0.73,0.9384615384615385,0.678,0.9846153846153847
0,500,65,0.7540000081062317,0.9846153855323792,0.718,1.0,0.704,1.0,0.75,0.9384615384615385,0.71,0.9846153846153847
0,500,65,0.7780000567436218,0.9692307710647583,0.7,1.0,0.698,1.0,0.776,0.9538461538461539,0.694,0.9538461538461539
0,500,65,0.7480000257492065,0.9846153855323792,0.666,1.0,0.692,1.0,0.728,0.9230769230769231,0.678,0.9846153846153847
0,500,65,0.7440000176429749,0.9846153855323792,0.654,0.9846153846153847,0.674,1.0,0.732,0.8923076923076924,0.658,0.9538461538461539
0,500,65,0.7420000433921814,0.9692307710647583,0.682,1.0,0.678,1.0,0.728,0.9538461538461539,0.678,0.9846153846153847
0,500,65,0.7560000419616699,0.9538461565971375,0.688,1.0,0.712,1.0,0.74,0.9384615384615385,0.69,0.9538461538461539
0,500,65,0.7600000500679016,0.9846153855323792,0.682,1.0,0.702,1.0,0.754,0.9692307692307692,0.692,0.9692307692307692
0,500,65,0.7580000162124634,0.9692307710647583,0.686,1.0,0.702,1.0,0.748,0.9076923076923077,0.714,0.9846153846153847
0,500,65,0.7360000610351562,0.9846153855323792,0.68,1.0,0.694,1.0,0.722,0.9076923076923077,0.674,0.9692307692307692
0,500,65,0.7380000352859497,0.9846153855323792,0.674,1.0,0.688,1.0,0.724,0.9230769230769231,0.684,0.9692307692307692
0,500,65,0.7380000352859497,0.9538461565971375,0.67,1.0,0.696,1.0,0.742,0.9230769230769231,0.694,0.9692307692307692
0,500,65,0.7780000567436218,0.9538461565971375,0.702,1.0,0.72,1.0,0.762,0.9384615384615385,0.702,0.9538461538461539
0,500,65,0.7740000486373901,1.0,0.704,0.9846153846153847,0.716,1.0,0.76,0.9538461538461539,0.704,0.9538461538461539
0,500,65,0.7560000419616699,0.9538461565971375,0.684,1.0,0.702,1.0,0.748,0.9076923076923077,0.702,0.9692307692307692
0,500,65,0.7440000176429749,0.9846153855323792,0.66,1.0,0.664,1.0,0.728,0.9230769230769231,0.672,0.9846153846153847
