,num_users,num_servers,fnn_user,fnn_server,random_user,random_server,greedy_user,greedy_server,mcf_user,mcf_server,fuzzy_user,fuzzy_server
0,1000,65,0.6790000200271606,1.0,0.546,1.0,0.554,1.0,0.662,1.0,0.549,1.0
0,1000,65,0.6600000262260437,1.0,0.528,1.0,0.537,1.0,0.634,1.0,0.533,1.0
0,1000,65,0.6860000491142273,1.0,0.557,1.0,0.571,1.0,0.663,1.0,0.56,1.0
0,1000,65,0.6840000152587891,1.0,0.556,1.0,0.567,1.0,0.657,1.0,0.57,1.0
0,1000,65,0.6580000519752502,1.0,0.535,1.0,0.541,1.0,0.639,1.0,0.539,1.0
0,1000,65,0.6850000619888306,1.0,0.557,1.0,0.559,1.0,0.656,1.0,0.556,1.0
0,1000,65,0.6740000247955322,1.0,0.545,1.0,0.549,1.0,0.64,1.0,0.55,1.0
0,1000,65,0.6730000376701355,1.0,0.547,1.0,0.561,1.0,0.655,1.0,0.563,1.0
0,1000,65,0.6720000505447388,1.0,0.55,1.0,0.555,1.0,0.653,1.0,0.56,1.0
0,1000,65,0.6640000343322754,1.0,0.536,1.0,0.543,1.0,0.642,1.0,0.546,1.0
0,1000,65,0.6650000214576721,1.0,0.524,1.0,0.535,1.0,0.648,0.9846153846153847,0.533,1.0
0,1000,65,0.6630000472068787,1.0,0.543,1.0,0.548,1.0,0.641,1.0,0.543,1.0
0,1000,65,0.6650000214576721,1.0,0.543,1.0,0.545,1.0,0.637,1.0,0.552,1.0
0,1000,65,0.6680000424385071,1.0,0.525,1.0,0.541,1.0,0.638,1.0,0.53,1.0
0,1000,65,0.7010000348091125,1.0,0.565,1.0,0.57,1.0,0.665,1.0,0.582,1.0
0,1000,65,0.6640000343322754,1.0,0.544,1.0,0.555,1.0,0.647,1.0,0.542,1.0
0,1000,65,0.6740000247955322,1.0,0.55,1.0,0.56,1.0,0.654,1.0,0.557,1.0
0,1000,65,0.6810000538825989,1.0,0.552,1.0,0.574,1.0,0.662,1.0,0.562,1.0
0,1000,65,0.6930000185966492,1.0,0.548,1.0,0.556,1.0,0.673,1.0,0.548,0.9846153846153847
