,num_users,num_servers,fnn_user,fnn_server,random_user,random_server,greedy_user,greedy_server,mcf_user,mcf_server,fuzzy_user,fuzzy_server
0,900,65,0.7166666984558105,1.0,0.6177777777777778,1.0,0.6255555555555555,1.0,0.6777777777777778,0.9846153846153847,0.6144444444444445,1.0
0,900,65,0.7155555486679077,1.0,0.61,1.0,0.6155555555555555,1.0,0.6933333333333334,1.0,0.62,1.0
0,900,65,0.7155555486679077,1.0,0.6155555555555555,1.0,0.63,1.0,0.69,1.0,0.6277777777777778,1.0
0,900,65,0.7122222185134888,1.0,0.6033333333333334,1.0,0.6166666666666667,1.0,0.6933333333333334,0.9846153846153847,0.6155555555555555,1.0
0,900,65,0.7155555486679077,1.0,0.5988888888888889,1.0,0.6133333333333333,1.0,0.6944444444444444,1.0,0.6011111111111112,1.0
0,900,65,0.7211111187934875,1.0,0.6111111111111112,1.0,0.6255555555555555,1.0,0.7033333333333334,1.0,0.6288888888888889,1.0
0,900,65,0.7066667079925537,1.0,0.6,1.0,0.5955555555555555,1.0,0.6933333333333334,0.9846153846153847,0.6022222222222222,1.0
0,900,65,0.7088888883590698,1.0,0.6011111111111112,1.0,0.6133333333333333,1.0,0.6855555555555556,1.0,0.62,1.0
0,900,65,0.7066667079925537,1.0,0.5988888888888889,1.0,0.6111111111111112,1.0,0.6866666666666666,1.0,0.6144444444444445,1.0
0,900,65,0.7033333778381348,1.0,0.5988888888888889,1.0,0.6088888888888889,1.0,0.6844444444444444,1.0,0.61,1.0
0,900,65,0.7111111283302307,1.0,0.6066666666666667,1.0,0.6244444444444445,1.0,0.6977777777777778,1.0,0.6188888888888889,1.0
0,900,65,0.7100000381469727,1.0,0.6077777777777778,1.0,0.6144444444444445,1.0,0.6844444444444444,0.9846153846153847,0.6211111111111111,1.0
0,900,65,0.7177777886390686,1.0,0.6088888888888889,1.0,0.6155555555555555,1.0,0.6944444444444444,1.0,0.6155555555555555,1.0
0,900,65,0.7177777886390686,1.0,0.5966666666666667,1.0,0.6133333333333333,1.0,0.6855555555555556,1.0,0.6055555555555555,1.0
0,900,65,0.7111111283302307,1.0,0.6211111111111111,1.0,0.6333333333333333,1.0,0.6955555555555556,0.9846153846153847,0.6266666666666667,1.0
0,900,65,0.7122222185134888,1.0,0.5866666666666667,1.0,0.6144444444444445,1.0,0.6833333333333333,0.9846153846153847,0.6055555555555555,1.0
0,900,65,0.7100000381469727,1.0,0.5944444444444444,1.0,0.6044444444444445,1.0,0.6911111111111111,1.0,0.6066666666666667,1.0
0,900,65,0.7044444680213928,1.0,0.6077777777777778,1.0,0.6233333333333333,1.0,0.6966666666666667,1.0,0.6066666666666667,1.0
0,900,65,0.698888897895813,1.0,0.5888888888888889,1.0,0.6111111111111112,1.0,0.6877777777777778,1.0,0.6055555555555555,1.0
