,num_users,num_servers,fnn1_user,fnn1_server,fnn2_user,fnn2_server,fnn_user,fnn_server,random_user,random_server,greedy_user,greedy_server,mcf_user,mcf_server,fuzzy_user,fuzzy_server
0,1000,65,0.6270000338554382,1.0,0.6810000538825989,1.0,0.6790000200271606,1.0,0.543,1.0,0.554,1.0,0.662,1.0,0.549,1.0
0,1000,65,0.6130000352859497,1.0,0.659000039100647,1.0,0.6620000600814819,1.0,0.529,1.0,0.537,1.0,0.634,1.0,0.533,1.0
0,1000,65,0.6350000500679016,1.0,0.6860000491142273,1.0,0.6850000619888306,1.0,0.556,1.0,0.571,1.0,0.663,1.0,0.56,1.0
0,1000,65,0.6360000371932983,1.0,0.6830000281333923,1.0,0.6890000104904175,1.0,0.559,1.0,0.567,1.0,0.657,1.0,0.57,1.0
0,1000,65,0.6050000190734863,1.0,0.6540000438690186,1.0,0.6600000262260437,1.0,0.527,1.0,0.541,1.0,0.639,1.0,0.539,1.0
0,1000,65,0.6370000243186951,1.0,0.6860000491142273,1.0,0.6850000619888306,1.0,0.547,1.0,0.559,1.0,0.656,1.0,0.556,1.0
0,1000,65,0.6210000514984131,1.0,0.6730000376701355,1.0,0.6720000505447388,1.0,0.537,1.0,0.549,1.0,0.64,1.0,0.55,1.0
0,1000,65,0.6220000386238098,1.0,0.6710000038146973,1.0,0.6740000247955322,1.0,0.544,1.0,0.561,1.0,0.655,1.0,0.563,1.0
0,1000,65,0.6340000033378601,1.0,0.6720000505447388,1.0,0.6730000376701355,1.0,0.553,1.0,0.555,1.0,0.653,1.0,0.56,1.0
0,1000,65,0.6180000305175781,1.0,0.6680000424385071,1.0,0.6670000553131104,1.0,0.536,1.0,0.543,1.0,0.642,1.0,0.546,1.0
0,1000,65,0.6190000176429749,1.0,0.6700000166893005,1.0,0.6630000472068787,1.0,0.532,1.0,0.535,1.0,0.648,0.9846153846153847,0.533,1.0
0,1000,65,0.6150000095367432,1.0,0.6640000343322754,1.0,0.6620000600814819,1.0,0.536,1.0,0.548,1.0,0.641,1.0,0.543,1.0
