,num_users,num_servers,fnn_user,fnn_server,random_user,random_server,greedy_user,greedy_server,mcf_user,mcf_server,fuzzy_user,fuzzy_server
0,500,56,0.8600000143051147,0.9642857313156128,0.82,1.0,0.84,1.0,0.84,0.9107142857142857,0.844,1.0
0,500,56,0.8380000591278076,0.9464285969734192,0.754,1.0,0.798,1.0,0.808,0.8928571428571429,0.808,0.9821428571428571
0,500,56,0.8660000562667847,1.0,0.816,1.0,0.84,1.0,0.832,0.9464285714285714,0.842,0.9821428571428571
0,500,56,0.8660000562667847,0.9821429252624512,0.792,1.0,0.84,1.0,0.826,0.9464285714285714,0.84,0.9642857142857143
0,500,56,0.8580000400543213,0.9642857313156128,0.824,0.9821428571428571,0.838,1.0,0.848,0.9285714285714286,0.82,0.9821428571428571
0,500,56,0.8420000672340393,0.9642857313156128,0.784,0.9821428571428571,0.804,1.0,0.81,0.8928571428571429,0.804,1.0
0,500,56,0.8740000128746033,1.0,0.822,1.0,0.842,1.0,0.848,0.9464285714285714,0.844,0.9464285714285714
0,500,56,0.8660000562667847,1.0,0.818,1.0,0.838,1.0,0.836,0.9285714285714286,0.836,0.9642857142857143
0,500,56,0.8540000319480896,0.9642857313156128,0.786,0.9821428571428571,0.82,1.0,0.828,0.875,0.802,0.9642857142857143
0,500,56,0.8660000562667847,1.0,0.826,1.0,0.834,1.0,0.844,0.9642857142857143,0.84,0.9821428571428571
0,500,56,0.8520000576972961,0.9464285969734192,0.786,1.0,0.82,1.0,0.83,0.9107142857142857,0.816,0.9642857142857143
0,500,56,0.862000048160553,0.9821429252624512,0.806,1.0,0.84,1.0,0.836,0.9464285714285714,0.828,0.9821428571428571
0,500,56,0.8660000562667847,0.9821429252624512,0.814,1.0,0.834,1.0,0.83,0.8928571428571429,0.828,0.9642857142857143
0,500,56,0.8540000319480896,0.9464285969734192,0.796,1.0,0.834,1.0,0.832,0.9285714285714286,0.838,0.9821428571428571
