,num_users,num_servers,fnn_user,fnn_server,random_user,random_server,greedy_user,greedy_server,mcf_user,mcf_server,fuzzy_user,fuzzy_server
0,500,79,0.9260000586509705,0.9620253443717957,0.884,0.9873417721518988,0.904,0.9873417721518988,0.888,0.7721518987341772,0.904,0.9746835443037974
0,500,79,0.9140000343322754,0.9240506291389465,0.874,0.9873417721518988,0.902,1.0,0.894,0.8354430379746836,0.89,0.9620253164556962
0,500,79,0.9000000357627869,0.8987342119216919,0.858,0.9746835443037974,0.888,1.0,0.884,0.7848101265822784,0.894,0.9493670886075949
0,500,79,0.9100000262260437,0.8987342119216919,0.852,1.0,0.904,0.9746835443037974,0.892,0.8354430379746836,0.91,0.9493670886075949
0,500,79,0.8980000615119934,0.9240506291389465,0.848,0.9873417721518988,0.874,0.9873417721518988,0.878,0.7974683544303798,0.872,0.9746835443037974
0,500,79,0.9160000681877136,0.9367088675498962,0.878,0.9873417721518988,0.898,1.0,0.898,0.7468354430379747,0.894,0.9746835443037974
0,500,79,0.9180000424385071,0.9113924503326416,0.882,1.0,0.904,1.0,0.902,0.7974683544303798,0.904,0.9493670886075949
0,500,79,0.9080000519752502,0.9367088675498962,0.84,0.9873417721518988,0.882,1.0,0.878,0.759493670886076,0.872,0.9873417721518988
0,500,79,0.8980000615119934,0.9746835827827454,0.87,0.9746835443037974,0.884,1.0,0.87,0.7468354430379747,0.876,0.9620253164556962
0,500,79,0.9260000586509705,0.9240506291389465,0.896,0.9873417721518988,0.926,0.9746835443037974,0.896,0.7721518987341772,0.916,0.9240506329113924
0,500,79,0.9220000505447388,0.9113924503326416,0.902,0.9873417721518988,0.916,0.9873417721518988,0.896,0.810126582278481,0.924,0.9240506329113924
0,500,79,0.9040000438690186,0.9367088675498962,0.874,0.9873417721518988,0.886,0.9873417721518988,0.878,0.7468354430379747,0.888,0.8987341772151899
0,500,79,0.8960000276565552,0.9620253443717957,0.852,0.9746835443037974,0.88,0.9746835443037974,0.876,0.7721518987341772,0.88,0.9367088607594937
0,500,79,0.9160000681877136,0.9367088675498962,0.862,0.9873417721518988,0.89,0.9746835443037974,0.882,0.7721518987341772,0.892,0.9620253164556962
0,500,79,0.9340000152587891,0.949367105960846,0.908,1.0,0.928,1.0,0.902,0.8227848101265823,0.928,0.9620253164556962
0,500,79,0.9220000505447388,0.9367088675498962,0.888,1.0,0.908,0.9873417721518988,0.894,0.810126582278481,0.912,0.9493670886075949
0,500,79,0.8980000615119934,0.9746835827827454,0.852,1.0,0.882,0.9746835443037974,0.88,0.759493670886076,0.886,0.9493670886075949
0,500,79,0.9120000600814819,0.9620253443717957,0.882,1.0,0.902,1.0,0.888,0.759493670886076,0.904,0.9746835443037974
0,500,79,0.9120000600814819,0.9113924503326416,0.878,0.9746835443037974,0.9,1.0,0.884,0.7974683544303798,0.894,0.9367088607594937
0,500,79,0.8960000276565552,0.9113924503326416,0.85,0.9620253164556962,0.876,0.9873417721518988,0.882,0.7468354430379747,0.882,0.9493670886075949
0,500,79,0.8940000534057617,0.9620253443717957,0.85,0.9873417721518988,0.874,0.9873417721518988,0.876,0.7848101265822784,0.868,0.9746835443037974
0,500,79,0.9100000262260437,0.9240506291389465,0.868,0.9873417721518988,0.908,1.0,0.892,0.7974683544303798,0.904,0.9367088607594937
0,500,79,0.9140000343322754,0.9240506291389465,0.866,0.9873417721518988,0.898,0.9746835443037974,0.886,0.7468354430379747,0.892,0.8987341772151899
0,500,79,0.9240000247955322,0.9620253443717957,0.848,1.0,0.892,0.9873417721518988,0.88,0.7848101265822784,0.894,0.9620253164556962
0,500,79,0.9000000357627869,0.9746835827827454,0.864,0.9746835443037974,0.878,1.0,0.872,0.759493670886076,0.878,1.0
0,500,79,0.9040000438690186,0.9746835827827454,0.866,0.9873417721518988,0.882,0.9746835443037974,0.876,0.8354430379746836,0.878,0.9240506329113924
